time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.12000000000000001,1.786687766277562e-07,-6.232178605746574e-06,10.004348549838436,6.2822307748051465,6.28315953134625,0.0,7.152240439774034e-06,-0.00025717890322832053,0.07246957199973905,-0.019740460190467414,-0.0005160123467460579,0.0,416.62293825713886,416.6003884177462,416.17913141166844,415.31456141650676
0.23999999999999996,8.407011962863398e-06,-0.0001696538049932246,10.030804544987678,6.280467468297967,6.282632638190842,0.0,0.00023317343471025194,-0.002915529165564403,0.36834361948050903,-0.007865062983008604,-0.009964838360897614,0.0,452.37372752990996,451.9932822301174,451.368397165884,451.84734578646
0.36000000000000004,0.00010255964712401428,-0.0007181869392851553,10.074210406813405,6.280676465233762,6.280392476618662,0.0,0.0017176866412953714,-0.0062292419796949345,0.35509638105773433,0.01436841054527312,-0.031632855216156795,0.0,402.2748176182472,401.29269675768484,401.30286584554807,402.310503983147
0.48000000000000015,0.0006230117710943621,-0.001630637147434873,10.129332658976328,0.00010238381367422278,6.276362625092574,0.0,0.007849843009764022,-0.00843047563278686,0.5634233570310956,0.03161119356891017,-0.036346924828517986,0.0,437.63329484149057,437.43661768545144,438.93788075318554,439.65269967509556
0.6000000000000002,0.0024273696855464898,-0.0024725639164674186,10.232931734858754,0.008574897420759342,6.27006683814904,0.0,0.023906228885759384,-0.0034031867281265676,1.1622585627113795,0.1138702291842259,-0.07788779109532505,0.0,497.7754860952377,496.25170134799896,494.9614667996547,497.98202982727497
0.7200000000000003,0.006408226463930014,-0.002008379160833603,10.372707897827484,0.024612440610861874,6.2584581486041735,0.0,0.04457078131161481,0.01412643382906982,1.1672494070635697,0.158026572971322,-0.12712613772094825,0.0,407.159579083897,404.9416674910048,405.41793028017844,407.4146487703683
0.8400000000000004,0.014592413570458434,0.0025904354296033476,10.540812813654515,0.04340786372727923,6.241877546926432,0.0,0.09613563697807925,0.06748848190425986,1.6329691335234757,0.15465745256477462,-0.1548825768714036,0.0,479.88852831181913,478.8176369087332,478.84458450260075,478.73773527399834
0.9600000000000005,0.030096399959572754,0.014838055328112176,10.751925599322949,0.06389874291821851,6.221751258071603,0.0,0.1668099439358472,0.1412405283139406,1.8842436084854373,0.1910316478978182,-0.18739888134500318,0.0,449.06145031718967,447.71375894751986,447.5708084544685,449.0759110253915
1.0800000000000005,0.05629126604252129,0.03817968253308941,10.99879515556065,0.08794112314361069,6.1969379976829515,0.0,0.2756748978266207,0.2535215344204626,2.2279779454198336,0.2125864649236205,-0.2380840367716767,0.0,463.8523441392445,461.8167804619234,464.92505523778345,465.8058630863211
1.2000000000000006,0.09597435532306413,0.07526807627727325,11.265568774123228,0.11755992046715313,6.167819859563455,0.0,0.39120788596177364,0.37001298192073534,2.2170882460370196,0.2856741841229413,-0.2492249601944481,0.0,410.4680096093459,409.90902280934256,406.61057514279634,409.936345721597
1.3200000000000007,0.15330597612274718,0.13027604875821744,11.544590295790515,0.15128192200550306,6.140766223392095,0.0,0.5704216916215555,0.5541380870288283,2.4302765174315066,0.2743130502852417,-0.19684831744650413,0.0,447.40086080624747,449.4769929101753,447.69535218309574,447.31232760903197
1.4400000000000008,0.23284444613931707,0.20860019198002894,11.838936261131739,0.18725374878500034,6.118708675021967,0.0,0.7595866345495271,0.758038367233796,2.473082148152406,0.33005297536388756,-0.16709299964964547,0.0,422.00125918193515,423.2485990566123,422.20140855362,424.69410783589836
1.560000000000001,0.336614203040066,0.31403578041732466,12.137484253734868,0.2283143936694101,6.099045028901811,0.0,0.9736756939882202,1.006864292149174,2.499747699980491,0.3577632021344441,-0.1594522678258605,0.0,422.660455720988,422.96246703144834,422.7498240508224,424.06818466586964
1.680000000000001,0.47062577890271823,0.4561701179612924,12.454309648970979,0.2721732227858764,6.081196110573966,0.0,1.2636962645670216,1.3714577187314574,2.774936280757805,0.3757052714098053,-0.13479410478823944,0.0,467.54738863727016,468.48726038840715,466.91749580526744,467.74732198019706
1.8000000000000012,0.640312247111607,0.644958271062792,12.79989143668502,0.319567424728854,6.065445088216322,0.0,1.5674524268347496,1.7844471199267744,2.9784083605082823,0.4186512192137147,-0.12643564330432527,0.0,461.6115910098312,461.9261542055074,461.7917890366261,463.636397967243
1.9200000000000013,0.8461480959626795,0.8848320769118012,13.161585438286798,0.36951131133135906,6.048532384003121,0.0,1.8660251479551575,2.2223439365371735,3.0434414758380415,0.4127326626056876,-0.1634806763507522,0.0,445.73200227101853,444.1967292285317,447.1067804132373,447.04466233665255
2.0400000000000014,1.0899163925732458,1.1818936159827347,13.5322682722989,0.4176116346985532,6.029640364215705,0.0,2.200040268145615,2.7367487416178093,3.1267812468160145,0.3828099169459512,-0.14932318835180897,0.0,456.15472599587184,456.69688134575637,457.14565078901495,456.11365343275514
2.1600000000000015,1.3744738953380273,1.54283351889022,13.908614130455549,0.46189568597608766,6.0134449237993906,0.0,2.545003433311919,3.2853807351522484,3.1379726587401913,0.34783918936164354,-0.11667539925377174,0.0,451.8860409531116,453.18342814301224,452.8860434066645,451.6150567741699
2.2800000000000016,1.6983282511745488,1.9671715624122017,14.274391207173005,0.501493022820596,6.001020108413712,0.0,2.854039940143248,3.791657779162206,2.9528954181951645,0.30155501347855335,-0.08667975174863482,0.0,422.6688271414378,423.9494846343692,425.6905034815597,423.82184855918456
